   0.50000,   0.46811,   0.47568,   0.47105,   0.44205,   0.41865,   0.49270,   0.48212,   0.45326,   0.48865,   0.47783,   0.54158,   0.49862,   0.46935,   0.46575,   0.49361,   0.49596,   0.42609,   0.49809,   0.46624,   0.50826,   0.46164,   0.46178,   0.50000,   0.52793,   0.46610,   0.45125,   0.45594,   0.46389,   0.48240,   0.43087,   0.46797,   0.47414,   0.52794,   0.51048,   0.44550,   0.47518,   0.52841,   0.56463,   0.46382,   0.49684,   0.46984,   0.48659,   0.44903,   0.49793,   0.50432,   0.53422,   0.43882,   0.47541,   0.48000,   0.50206,   0.48677,   0.50708,   0.51160,   0.51339,   0.50933,   0.40541,   0.54749,   0.49148,   0.46319,   0.56349,   0.50282,   0.47015,   0.47082,   0.50000,   0.50000,   0.48361,   0.49286,   0.55825,   0.41884,   0.45500,   0.52247,   0.48883,   0.50652,   0.44375,   0.43831,   0.51266,   0.50000,   0.49083,   0.50000,   0.47678,   0.46411,   0.49711,   0.45527,   0.51908,   0.51530,   0.48558,   0.48638,   0.48187,   0.48257,   0.50000,   0.50000,   0.50000,   0.46839,   0.42993,   0.45426,   0.49873,   0.47868,   0.49396,   0.57261,   0.52353,   0.46875,   0.47427,   0.46519,   0.46183,   0.53249,   0.51825,   0.50000,   0.43494,   0.49129,   0.53107,   0.51271,   0.47244
   0.53189,   0.50000,   0.53043,   0.51369,   0.47668,   0.48630,   0.49956,   0.50847,   0.49301,   0.51503,   0.52997,   0.59504,   0.51948,   0.49378,   0.54756,   0.50136,   0.51494,   0.50286,   0.53920,   0.48153,   0.54704,   0.49257,   0.51446,   0.50000,   0.53362,   0.51662,   0.48590,   0.49445,   0.48714,   0.50882,   0.48620,   0.49137,   0.47700,   0.51978,   0.51580,   0.47224,   0.49858,   0.54464,   0.56090,   0.44828,   0.52798,   0.48347,   0.54386,   0.52540,   0.52795,   0.58811,   0.53108,   0.48255,   0.50394,   0.53094,   0.54821,   0.53975,   0.54344,   0.50803,   0.51111,   0.56322,   0.46401,   0.60924,   0.54240,   0.50000,   0.60870,   0.53872,   0.54384,   0.50423,   0.52493,   0.50000,   0.48496,   0.50072,   0.58333,   0.50796,   0.50610,   0.55821,   0.50364,   0.51453,   0.46853,   0.51449,   0.55446,   0.53846,   0.53089,   0.58394,   0.52479,   0.53216,   0.51931,   0.52758,   0.51818,   0.53586,   0.49805,   0.49302,   0.51600,   0.50312,   0.62832,   0.50000,   0.52183,   0.48595,   0.51550,   0.48802,   0.48359,   0.49945,   0.53471,   0.58000,   0.53611,   0.47158,   0.43257,   0.53649,   0.54070,   0.54021,   0.54751,   0.50000,   0.52679,   0.51832,   0.57018,   0.57333,   0.53552
   0.52432,   0.46957,   0.50000,   0.51163,   0.44545,   0.49434,   0.50000,   0.48708,   0.47194,   0.42727,   0.48214,   0.50000,   0.50000,   0.44954,   0.50000,   0.47541,   0.52632,   0.45494,   0.50000,   0.48214,   0.48214,   0.42718,   0.47321,   0.50000,   0.50000,   0.44030,   0.50000,   0.44144,   0.50000,   0.50000,   0.50000,   0.43655,   0.50000,   0.52055,   0.50000,   0.41739,   0.50000,   0.50000,   0.50000,   0.50000,   0.47531,   0.44604,   0.50000,   0.48208,   0.50000,   0.50000,   0.50000,   0.45872,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.47403,   0.50000,   0.39048,   0.50000,   0.50000,   0.45270,   0.50000,   0.50000,   0.51471,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.47333,   0.46667,   0.50000,   0.54795,   0.48000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50388,   0.46087,   0.50000,   0.50000,   0.50000,   0.52151,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.48387,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000,   0.50000
   0.52895,   0.48631,   0.48837,   0.50000,   0.47846,   0.47558,   0.50509,   0.49667,   0.47077,   0.49667,   0.53589,   0.55149,   0.56897,   0.50029,   0.52281,   0.52991,   0.49749,   0.47121,   0.51685,   0.50253,   0.54390,   0.42529,   0.51042,   0.50000,   0.53793,   0.48964,   0.46547,   0.47049,   0.47110,   0.49067,   0.49213,   0.48192,   0.47899,   0.50957,   0.50676,   0.45516,   0.47418,   0.48039,   0.52927,   0.48548,   0.50172,   0.46322,   0.54545,   0.50139,   0.53476,   0.54874,   0.53864,   0.48671,   0.48588,   0.52778,   0.48731,   0.52500,   0.52266,   0.47770,   0.50811,   0.56706,   0.44231,   0.52761,   0.53481,   0.51014,   0.53571,   0.50519,   0.54088,   0.53881,   0.56647,   0.50000,   0.47032,   0.52548,   0.51705,   0.47821,   0.50228,   0.56085,   0.51146,   0.51115,   0.50498,   0.51429,   0.53371,   0.50000,   0.50202,   0.50000,   0.52161,   0.54321,   0.57554,   0.47178,   0.41624,   0.51036,   0.50000,   0.51831,   0.48062,   0.52874,   0.50000,   0.50000,   0.52774,   0.45992,   0.51020,   0.47348,   0.51701,   0.51351,   0.51984,   0.55605,   0.49573,   0.48458,   0.49818,   0.51067,   0.51200,   0.52533,   0.50000,   0.50000,   0.45565,   0.50282,   0.52212,   0.52910,   0.54310
   0.55795,   0.52332,   0.55455,   0.52154,   0.50000,   0.51336,   0.50530,   0.51363,   0.49940,   0.51959,   0.53488,   0.56136,   0.50870,   0.50000,   0.56784,   0.54174,   0.51913,   0.48116,   0.53288,   0.48923,   0.55444,   0.47782,   0.54054,   0.50000,   0.54848,   0.53524,   0.49653,   0.49719,   0.52830,   0.50654,   0.49462,   0.50640,   0.52669,   0.51763,   0.51766,   0.48948,   0.47486,   0.57547,   0.55892,   0.53589,   0.50766,   0.50071,   0.49749,   0.51554,   0.50746,   0.57358,   0.52022,   0.51365,   0.53191,   0.52652,   0.50698,   0.55285,   0.56845,   0.50000,   0.52410,   0.54545,   0.45343,   0.58621,   0.54803,   0.54113,   0.50000,   0.54811,   0.55949,   0.53614,   0.53448,   0.50000,   0.52609,   0.50000,   0.50980,   0.50993,   0.52218,   0.55263,   0.51495,   0.54641,   0.47631,   0.55157,   0.52212,   0.50000,   0.54726,   0.50000,   0.54815,   0.53140,   0.48092,   0.49535,   0.51869,   0.54006,   0.54167,   0.49538,   0.50000,   0.52657,   0.50000,   0.50000,   0.53472,   0.46215,   0.49211,   0.48828,   0.55235,   0.51616,   0.51836,   0.57297,   0.55615,   0.44783,   0.44969,   0.52803,   0.53261,   0.56499,   0.50000,   0.50000,   0.51327,   0.53488,   0.50000,   0.54348,   0.50000
   0.58135,   0.51370,   0.50566,   0.52442,   0.48664,   0.50000,   0.52314,   0.52425,   0.47907,   0.54242,   0.55615,   0.56313,   0.55464,   0.50531,   0.53793,   0.51761,   0.53097,   0.50841,   0.55613,   0.50040,   0.58055,   0.52070,   0.50952,   0.50000,   0.55844,   0.53735,   0.50898,   0.51242,   0.51984,   0.52717,   0.49571,   0.49934,   0.51277,   0.52217,   0.52403,   0.50751,   0.53351,   0.53448,   0.60930,   0.52079,   0.51311,   0.50037,   0.57851,   0.49195,   0.54023,   0.54428,   0.52375,   0.48610,   0.53638,   0.55967,   0.50985,   0.59389,   0.53867,   0.53815,   0.56037,   0.55346,   0.46660,   0.56811,   0.53246,   0.51852,   0.58730,   0.51905,   0.52597,   0.54402,   0.55526,   0.50000,   0.46790,   0.50000,   0.55596,   0.49451,   0.49682,   0.56250,   0.53755,   0.53595,   0.49940,   0.53468,   0.56410,   0.54023,   0.53175,   0.58537,   0.54371,   0.52785,   0.51007,   0.50746,   0.55196,   0.55653,   0.51818,   0.53177,   0.52091,   0.53307,   0.58824,   0.50000,   0.50739,   0.50759,   0.51613,   0.49053,   0.54669,   0.52999,   0.53600,   0.59669,   0.53469,   0.49446,   0.46901,   0.52429,   0.53881,   0.58410,   0.55022,   0.50000,   0.54945,   0.50535,   0.54035,   0.57895,   0.53896
   0.50730,   0.50044,   0.50000,   0.49491,   0.49470,   0.47686,   0.50000,   0.51044,   0.46700,   0.49909,   0.48013,   0.54023,   0.52508,   0.47650,   0.47938,   0.50092,   0.53207,   0.47543,   0.53699,   0.48947,   0.51398,   0.46630,   0.50862,   0.50000,   0.54518,   0.50681,   0.47138,   0.48148,   0.50964,   0.47851,   0.48689,   0.45733,   0.51383,   0.49541,   0.47451,   0.49221,   0.46222,   0.43443,   0.55147,   0.49774,   0.50827,   0.48422,   0.50746,   0.48013,   0.54000,   0.53435,   0.50490,   0.46201,   0.53710,   0.50903,   0.48454,   0.55970,   0.51807,   0.49125,   0.51163,   0.49020,   0.40670,   0.54545,   0.53343,   0.44131,   0.59813,   0.52769,   0.52667,   0.47802,   0.48889,   0.50000,   0.49170,   0.49850,   0.55866,   0.50000,   0.47672,   0.56044,   0.49057,   0.52832,   0.47368,   0.50206,   0.53509,   0.50000,   0.53448,   0.50000,   0.52442,   0.56051,   0.50820,   0.48207,   0.53125,   0.51082,   0.48594,   0.49652,   0.49405,   0.49763,   0.50000,   0.50000,   0.52694,   0.51297,   0.50000,   0.47727,   0.55814,   0.50678,   0.48605,   0.56180,   0.55605,   0.53302,   0.47975,   0.50943,   0.48925,   0.52941,   0.51402,   0.50000,   0.52650,   0.48901,   0.59200,   0.52899,   0.50000
   0.51788,   0.49153,   0.51292,   0.50333,   0.48637,   0.47575,   0.48956,   0.50000,   0.47593,   0.49252,   0.49278,   0.51307,   0.51498,   0.49265,   0.53133,   0.48417,   0.50357,   0.45888,   0.51491,   0.49080,   0.52567,   0.49292,   0.51400,   0.50000,   0.52535,   0.51591,   0.48674,   0.49657,   0.47692,   0.48316,   0.47636,   0.47346,   0.50000,   0.52647,   0.48326,   0.46931,   0.49244,   0.48464,   0.54902,   0.51652,   0.50027,   0.49061,   0.50000,   0.47733,   0.48895,   0.52245,   0.49458,   0.46407,   0.49436,   0.50299,   0.52745,   0.55124,   0.52778,   0.51367,   0.50500,   0.48548,   0.44164,   0.58974,   0.50559,   0.50902,   0.59677,   0.50000,   0.51422,   0.51733,   0.52719,   0.50000,   0.51188,   0.51093,   0.58477,   0.46154,   0.48457,   0.53412,   0.50556,   0.50948,   0.47642,   0.48936,   0.52913,   0.50943,   0.51316,   0.55422,   0.49304,   0.51902,   0.43929,   0.47420,   0.53592,   0.50371,   0.50000,   0.48325,   0.53287,   0.51195,   0.56338,   0.50000,   0.50851,   0.49626,   0.45608,   0.48469,   0.53532,   0.51682,   0.52178,   0.54634,   0.52632,   0.46753,   0.47736,   0.50876,   0.52929,   0.52925,   0.53725,   0.50000,   0.50483,   0.50000,   0.55034,   0.52715,   0.53631
   0.54674,   0.50699,   0.52806,   0.52923,   0.50060,   0.52093,   0.53300,   0.52407,   0.50000,   0.53726,   0.53047,   0.55428,   0.57452,   0.51663,   0.54932,   0.53041,   0.54441,   0.52260,   0.57976,   0.53722,   0.57862,   0.48183,   0.52823,   0.50000,   0.57439,   0.54914,   0.51720,   0.52820,   0.51846,   0.53691,   0.51783,   0.51485,   0.55600,   0.55425,   0.53773,   0.48023,   0.52799,   0.53595,   0.59300,   0.52401,   0.52528,   0.50877,   0.56324,   0.52377,   0.55532,   0.55034,   0.55482,   0.49558,   0.54753,   0.53466,   0.53541,   0.59896,   0.54780,   0.54429,   0.55784,   0.55461,   0.46693,   0.59091,   0.54294,   0.55032,   0.60680,   0.54661,   0.55326,   0.52880,   0.54501,   0.52756,   0.49558,   0.52759,   0.55686,   0.51609,   0.52143,   0.56250,   0.51856,   0.56255,   0.51092,   0.51944,   0.56618,   0.54077,   0.52977,   0.61026,   0.53333,   0.52731,   0.48259,   0.52097,   0.53502,   0.55976,   0.51233,   0.51330,   0.53863,   0.56018,   0.59545,   0.53448,   0.52624,   0.50764,   0.55263,   0.50628,   0.55703,   0.54820,   0.55771,   0.57198,   0.56056,   0.48927,   0.48221,   0.54022,   0.56406,   0.57384,   0.56267,   0.50000,   0.55352,   0.52513,   0.57143,   0.54919,   0.56604
   0.51135,   0.48497,   0.57273,   0.50333,   0.48041,   0.45758,   0.50091,   0.50748,   0.46274,   0.50000,   0.50540,   0.56175,   0.53636,   0.50345,   0.51235,   0.49919,   0.52007,   0.50210,   0.54217,   0.46453,   0.56065,   0.45513,   0.50943,   0.50000,   0.51143,   0.50076,   0.49789,   0.46869,   0.49304,   0.51875,   0.48370,   0.48053,   0.50490,   0.51852,   0.53834,   0.45550,   0.50993,   0.48507,   0.51341,   0.48858,   0.52376,   0.48346,   0.60556,   0.49438,   0.52778,   0.54839,   0.48239,   0.44681,   0.51598,   0.47697,   0.53704,   0.52941,   0.51768,   0.51180,   0.47619,   0.53628,   0.47153,   0.61667,   0.51579,   0.50521,   0.50000,   0.53752,   0.48171,   0.50676,   0.54255,   0.50000,   0.47671,   0.46682,   0.50521,   0.49767,   0.51497,   0.60000,   0.51387,   0.54961,   0.46053,   0.49359,   0.50000,   0.50000,   0.51652,   0.50000,   0.44578,   0.57988,   0.48039,   0.50308,   0.48357,   0.51795,   0.50794,   0.48736,   0.54545,   0.47573,   0.50000,   0.50000,   0.52381,   0.50485,   0.50202,   0.48598,   0.53913,   0.52345,   0.55490,   0.56051,   0.52119,   0.47619,   0.47153,   0.52028,   0.48889,   0.55963,   0.51095,   0.50000,   0.53503,   0.53202,   0.48800,   0.54598,   0.50000
   0.52217,   0.47003,   0.51786,   0.46411,   0.46512,   0.44385,   0.51987,   0.50722,   0.46953,   0.49460,   0.50000,   0.52266,   0.53171,   0.47310,   0.50794,   0.47143,   0.46798,   0.47694,   0.52089,   0.48694,   0.53353,   0.45472,   0.50644,   0.50000,   0.51576,   0.49375,   0.47080,   0.46620,   0.48844,   0.46207,   0.47887,   0.47976,   0.45600,   0.49206,   0.48040,   0.45150,   0.47222,   0.52632,   0.52857,   0.47368,   0.47491,   0.47676,   0.50562,   0.48456,   0.51449,   0.55882,   0.49147,   0.49189,   0.46748,   0.49831,   0.47977,   0.51402,   0.48632,   0.49445,   0.50000,   0.55014,   0.43579,   0.59420,   0.47769,   0.45635,   0.50000,   0.50737,   0.50660,   0.50704,   0.55440,   0.50000,   0.48580,   0.47566,   0.51351,   0.48800,   0.44464,   0.52866,   0.48387,   0.51285,   0.48128,   0.46108,   0.44037,   0.50000,   0.50209,   0.50000,   0.49807,   0.49045,   0.51351,   0.48085,   0.48858,   0.53067,   0.47479,   0.47107,   0.55072,   0.47012,   0.50000,   0.50000,   0.49480,   0.43353,   0.46382,   0.43210,   0.47312,   0.48902,   0.48507,   0.56410,   0.51613,   0.48624,   0.44345,   0.49896,   0.47368,   0.54777,   0.50407,   0.50000,   0.49091,   0.48148,   0.50000,   0.49730,   0.50000
   0.45842,   0.40496,   0.50000,   0.44851,   0.43864,   0.43687,   0.45977,   0.48693,   0.44572,   0.43825,   0.47734,   0.50000,   0.48684,   0.47097,   0.46575,   0.44987,   0.46518,   0.42296,   0.50177,   0.47773,   0.51959,   0.46594,   0.44333,   0.50000,   0.51095,   0.47423,   0.46237,   0.44505,   0.49038,   0.49772,   0.47959,   0.44097,   0.46635,   0.48476,   0.47218,   0.44198,   0.45390,   0.50000,   0.54106,   0.45876,   0.49590,   0.44269,   0.50000,   0.44560,   0.51818,   0.51899,   0.48872,   0.45936,   0.55392,   0.43646,   0.49286,   0.50000,   0.50746,   0.48731,   0.47788,   0.47934,   0.41369,   0.50000,   0.49590,   0.46703,   0.50000,   0.52024,   0.47232,   0.48649,   0.48592,   0.50000,   0.44891,   0.47159,   0.50400,   0.45663,   0.46891,   0.54967,   0.46253,   0.48403,   0.44485,   0.45699,   0.50000,   0.50000,   0.41935,   0.50000,   0.51244,   0.50000,   0.42727,   0.48327,   0.47794,   0.53081,   0.46243,   0.46725,   0.51282,   0.46622,   0.50000,   0.50000,   0.45751,   0.44737,   0.46992,   0.47701,   0.47753,   0.45977,   0.48148,   0.48120,   0.51429,   0.47458,   0.44086,   0.49300,   0.50968,   0.46178,   0.50000,   0.50000,   0.52381,   0.48276,   0.50000,   0.50000,   0.50000
